<FITC-A>: pMEK (S221)	<Alexa Fluor 700-A>: CD8	<PE-Gr-A>: ppERK	<Pacific Blue-A>: CTV-OT1
13099.7969	1734.9292	239.767883	6489.6499
13048.291	1768.01428	2683.02539	3773.56396
17483.832	2922.07666	4038.81982	4035.37427
10990.5361	1004.23938	1003.61829	2784.07422
-110.468201	2301.81934	71.6721115	10314.8018
5374.22998	487.861115	233.17276	5903.04199
2142.70068	438.5354	62.4882622	12736.79
679.148743	908.617798	-2.47552037	2201.79053
1873.12793	1065.21985	5.13187361	2508.84229
11736.625	656.055359	1897.33911	6716.38965
6969.68018	1355.56177	252.576889	9447.47949
2572.62012	857.047302	62.6504784	2154.23877
11437.833	3863.94849	3385.90967	3004.0813
3783.97827	527.616272	1196.56201	2146.48071
10611.8047	1695.79773	2363.46045	4197.2124
13082.543	1072.75159	1655.18518	1128.52368
1154.04993	1329.59595	24.9637547	2109.58008
11046.7793	841.177246	1265.76233	2102.31958
309.521179	29.876709	66.0358047	1044.53076
12971.7324	1168.06104	1909.39856	4090.66895
3022.80347	1302.91687	332.364838	2045.32056
-110.374939	315.843933	-5.42195845	8437.30273
6272.61621	401.987762	89.1449661	1519.5957
4566.72607	374.134857	144.046524	1679.86279
3925.14966	1886.28345	1.48058343	5492.43359
705.542297	2761.33081	106.29068	4799.28418
3557.16138	523.837341	280.488678	5094.09326
6820.20361	1484.81238	757.79425	1596.49548
9036.97363	1784.59033	2758.0686	713.911621
10891.6348	696.05957	2662.84009	694.37854
1136.70288	359.182983	34.7813606	606.909058
12968.2344	1822.16016	396.137909	5889.40869
2039.27588	609.894287	12.3485489	2555.36011
486.118347	130.321457	10.2539139	2138.35083
8950.19434	1189.40759	287.854431	844.439758
18518.5215	1075.16223	1631.1532	9233.46582
2655.08374	1695.53296	210.183533	1887.17419
4768.27637	3103.08862	213.845428	4934.57568
1846.59778	604.334717	62.6780243	803.879822
318.35788	191.411758	8.61237717	10823.8232
11277.5342	1353.57043	1696.15466	2188.28003
7121.96094	1200.28979	181.839096	2087.16431
30501.3555	1981.16943	3746.75244	3812.12866
12631.0889	1120.9032	387.674683	1846.42432
23185.4863	1147.4386	3313.20996	6035.95312
1858.85669	1406.77954	12.7465658	4446.79834
4174.61475	841.745911	23.5908489	3032.27783
4410.28125	1429.92676	87.7039948	4052.89697
2663.01343	1785.12976	1354.31384	4370.52686
996.420715	149.866653	70.2062149	5984.05664
1297.4375	1108.7467	29.227129	2179.23633
44913.4961	2597.77295	5072.20654	5239.52686
32635.4688	1061.84497	318.205536	6249.69727
22191.8418	1649.7699	4016.52368	7163.47461
7802.17969	699.266968	117.412735	3466.42847
9520.71973	808.393066	346.731049	3299.19434
7455.91309	1935.58398	45.071106	11856.3652
9102.50293	1457.69763	1672.49072	4053.63647
3526.75244	2446.56982	-2.71078825	10411.0127
10076.3545	754.989136	162.446243	769.413452
14966.9746	1890.84363	1568.11304	5781.96045
6256.57178	835.589966	722.870117	770.517029
21050.2422	4715.41699	4060.63696	7280.16064
1580.31116	1324.20142	23.284277	673.120483
3567.96875	3205.98413	2150.15649	5455.56836
3129.77441	1146.9884	71.3705673	5615.53027
4642.08301	1252.82019	1620.00024	2215.49707
3855.12622	793.092285	84.4521637	3008.3418
11859.1016	809.788208	889.601379	4770.13867
5022.49316	841.150391	46.4622879	2354.7439
961.575134	206.216232	41.4009895	800.428406
28563.332	2168.58105	1556.92468	2552.24072
4453.76709	350.242889	15.0587664	3308.99414
6940.42529	1262.36731	48.9064484	11633.0156
2324.05249	560.103638	72.0083389	4684.67578
142.884186	250.897446	41.9457436	8766.92383
2153.58789	1163.99512	108.700928	3379.4707
1100.5072	919.645874	42.7536278	3906.70703
17634.4824	4349.01367	2395.56763	12597.4629
9688.15332	1101.55408	1422.05579	7046.22754
4464.88037	2571.40649	1323.90173	6879.43311
15994.8418	1784.29956	1597.99951	6876.19092
11529.2617	2180.03906	1284.0636	5896.38672
33462.6719	2160.55615	3651.46436	9080.75684
8041.43994	942.16217	2028.23669	5229.48633
18269.7832	2488.9978	1048.17834	5790.07715
4106.00098	1813.20557	241.582474	1076.20557
3566.65845	1574.87146	260.792358	4893.28613
2515.85034	1794.50696	32.4948158	5704.354
6884.0127	1342.85181	648.187256	2974.02637
3363.94604	352.492249	236.148865	4692.48193
737.664246	2155.82275	38.9851913	1364.85767
15159.8604	1551.68213	1136.49805	4597.50732
13736.0391	3184.77563	913.689636	2830.98071
13460.4229	723.023804	237.366028	3132.21924
1210.73767	517.236328	26.1526947	6645.36865
7780.35645	1263.5752	1891.16479	3492.5459
924.722107	1191.98279	13.0435753	5113.09912
7332.57373	945.461365	683.341003	7122.01758
9522.58398	487.339569	1556.30823	546.759521
7098.06006	1121.06213	905.094238	3343.43262
8202.79199	843.913452	378.688354	5329.27051
967.081604	965.112427	39.2381821	4842.43066
10456.9482	1035.34045	239.906799	2989.46021
7737.71826	517.666504	580.912537	2980.54395
13888.4775	2696.32422	2033.61108	5397.80273
8666.1416	1370.67395	1681.32141	1588.16711
4255.43506	649.078796	57.3774452	11216.625
12107.1582	749.751343	1628.04517	4560.55322
8923.83984	1099.97363	244.953323	1708.15649
22657.8828	639.129883	457.279541	3785.67847
1929.20288	936.213379	87.0669556	4534.71484
7434.61426	760.716614	1420.02795	6303.93164
4306.99805	794.259888	991.911194	3293.39233
1573.85413	663.616699	-33.2219162	6528.93408
9244.29688	800.221741	807.716064	4204.29834
10364.7656	2138.93823	965.876099	1156.47876
3158.24023	423.721771	22.0362873	3132.52734
6177.79932	455.823273	612.583679	4138.49219
13343.8008	989.490173	2847.52637	4179.61279
2911.58545	1253.40588	29.9010468	8614.09863
8626.48145	1533.46509	484.875183	7520.36182
2484.72046	1962.6366	116.74485	1714.74207
911.071594	159.187378	37.9153633	3106.43433
8556.70312	1787.00098	2102.20996	987.798096
1965.40186	896.845032	5.24662876	658.058777
19016.7871	3875.03052	2625.44897	6789.87402
487.730377	442.910797	-12.3631077	2741.19873
6460.09033	1026.86292	174.651627	6934.23877
12054.6533	1242.54114	2555.25024	3721.64893
9523.09668	568.305237	975.839233	5634.54053
10869.8018	1189.47534	2634.0271	1909.97607
1369.6084	152.927567	76.2688675	1842.55652
8995.45996	2255.78247	2059.99829	6224.02393
8056.58203	686.565979	138.51062	1120.55286
666.166992	202.421219	-9.71082306	489.39035
6130.40332	1246.82629	826.951721	871.444031
21563.416	1182.89258	2152.43848	3330.28589
1666.02588	248.22995	42.4370461	2649.99902
7348.07373	690.018616	445.73999	8067.69287
21344.9414	1003.42493	1952.67908	6059.896
7362.62695	1033.89722	1072.65186	1526.26611
1319.94238	1091.96265	66.5398254	1664.17529
10364.5186	7514.52051	1696.85535	3458.94531
5505.86328	815.999573	1073.34985	1181.7345
2789.35718	2713.04395	275.954041	5576.3667
7004.85645	1492.33093	905.706604	3610.80225
4076.38794	261.089203	90.8093872	2546.59082
268.446075	119.326439	12.0854454	4646.12109
16090.9678	1594.66687	1462.16553	6964.76172
5538.88818	1387.24231	87.12883	1733.16052
601.279663	144.903824	-8.7157526	5364.05518
3942.50928	206.12381	245.050613	6516.30322
14985.8828	1666.03186	1606.88452	5724.04883
912.380005	27.5372028	-20.9225903	13921.4541
18675.6895	1235.47498	2580.65845	3973.77686
3820.89478	409.996521	125.607841	4664.98242
15482.4033	1201.7981	761.832642	6675.35645
12417.1553	1615.36621	1768.1134	10187.8496
2812.66553	2600.34277	541.096436	10493.5625
2180.00146	1467.23914	74.9955521	3238.63354
12301.415	1136.44275	1623.06921	5146.17432
11885.2559	1077.21729	145.640137	7487.78369
10771.2422	1045.30444	577.532349	3242.83936
5336.66162	681.196289	1181.32275	1847.63782
43420.2695	1860.06726	1264.98889	684.261414
843.887512	629.712708	8.15302086	1464.6189
14414	2070.50293	1082.4502	1166.35791
18752.4902	1576.52063	2801.88403	3621.48145
24597.2324	3799.21313	2310.8855	7110.96045
18933.6113	1471.56067	897.676819	4876.30469
4253.13867	496.38443	1833.43518	1369.45642
7148.15674	632.829651	506.261322	5229.74365
7612.28223	685.668945	1471.45898	2407.47266
13250.4551	1963.36401	1451.11963	2790.33545
10021.2754	694.080933	981.2854	1562.08301
9082.45508	432.224976	493.765137	2869.16797
5954.41309	2063.62427	334.239929	7699.72266
7679.43408	1101.04333	1053.5791	1491.19348
14880.6377	517.79303	247.170105	1713.96362
12330.3613	1387.43347	2387.28003	3052.0105
17797.4473	1437.30591	1730.85437	6035.41064
1645.78076	1005.19385	60.6960373	7066.42725
18752.3398	1313.6333	3123.11353	2271.29346
6667.54541	4706.8916	2276.15112	6088.89697
8627.57129	1635.22095	1842.63489	4933.77734
2407.17407	409.27179	37.0294876	2773.14355
4672.43164	1189.00171	666.310364	6199.28906
16655.1211	1532.67249	1060.56702	14803.9375
2920.87549	1449.41577	157.282791	3548.87158
2031.24805	748.939819	28.7298565	926.553406
5314.84668	744.065857	62.7218857	3928.5957
38.5018349	368.753601	-23.3260517	1058.86194
2258.69336	514.083008	23.4956646	5136.01709
12033.1826	1197.74243	1933.74683	6018.94238
12553.8506	1415.89941	1658.00635	5176.12842
482.146851	901.296997	-43.0867958	2878.93115
6398.78076	2489.1748	656.040649	4832.56006
4143.06689	383.717621	183.676743	5587.35889
367.874054	559.974121	25.3884201	4098.79834
34528.582	1410.07129	493.981232	4175.01123
21985.5996	6241.03271	859.191956	80585.5156
204.453918	46.8482094	36.1190987	1702.28784
5302.65625	756.311584	89.251915	2776.26758
7307.08008	1096.94116	990.611633	2031.66931
11098.2363	850.323425	705.577271	6049.79834
4690.19385	630.703552	463.21524	4504.81494
9399.99121	2844.427	5360.00635	8545.58398
440.092896	339.72702	83.8066788	2136.66968
6668.7627	908.969482	1113.37329	2777.26245
11083.1787	1268.00012	1511.35388	5714.36475
11607.4902	728.070251	338.557709	1534.29736
6336.23486	1990.07288	506.925751	3441.81909
9105.3916	445.370819	36.9839859	18114.7695
10103.4482	1422.1615	2459.24292	14187.1113
4101.50928	1695.9187	251.908234	3985.39087
6940.49268	3414.30249	1783.63464	10726.2656
221.887299	468.129211	-25.8179245	2656.76953
6624.4292	555.136841	117.855225	5430.99219
9889.49609	636.069275	1696.35852	4518.92285
807.931641	732.050476	33.1342316	3986.11987
2074.91162	183.471085	-18.2355976	3303.88037
9449.10449	1072.83508	982.645935	3976.98584
9814.15527	854.462097	176.867615	1287.6073
11045.6572	507.863953	857.313843	1880.36182
7627.64062	473.040436	619.269104	4697.89941
3195.21899	4142.90674	67.0683289	10252.7148
7047.99512	2987.24072	1802.02039	6575.4502
4139.76416	1723.75195	60.3429146	7494.30078
5769.96484	668.276245	228.424393	3956.03223
3575.6001	445.977783	238.707443	4615.52295
18967.7109	1448.54626	2961.0625	3496.04883
1348.10645	447.812653	2.2403667	3383.42847
12085.918	755.944641	989.176819	4247.39844
4134.98828	915.477356	217.710632	6295.7749
10933.1689	835.33728	1170.94751	10796.918
16784.9805	2495.3772	371.294373	2306.9458
5660.83643	556.837219	673.942139	3880.32422
4091.09937	670.152405	40.6183662	5408.2334
6342.94043	574.860352	177.227356	1525.20081
6727.13916	1842.50745	1411.04138	929.07135
1121.55701	1238.11877	22.2584076	5878.5
8481.25879	851.988403	2022.3678	3368.50903
2962.28931	551.846924	32.0756607	8217.52832
4315.42676	573.232117	-0.897044301	1413.88184
5066.33545	379.770508	595.405518	3476.78491
23024.2285	660.557495	2333.05957	1325.13611
5443.08447	1350.72217	871.196228	1982.18115
5607.1748	1093.16016	449.80307	972.668701
656.129333	330.603271	-28.5055809	1114.85291
3894.12695	692.670654	236.750427	541.538696
1249.97546	344.338776	85.6356659	1301.60144
4130.88525	668.728821	230.308182	2781.31006
14797.7295	2916.0188	2269.6438	9099.45215
3348.42456	554.380798	26.0866661	6653.2666
1734.69507	487.56955	-16.385191	3755.0415
1181.19324	113.028099	46.8617744	3620.8208
4906.15283	1006.52649	264.606873	8928.23633
8388.06836	1400.43372	185.214127	2045.35571
3887.07837	422.435669	153.001785	5998.47998
3875.27637	612.49646	43.3652916	9041.53613
9567.76953	302.560608	871.343994	2006.06018
2550.28003	861.07489	35.8458862	727.795471
13689.4707	1324.71277	1075.00891	6133.00195
11689.1924	1480.35046	1215.68787	8273.44629
1311.66333	258.134949	64.9999313	3201.15698
10027.5928	1258.69348	1310.18201	9814.17969
10653.9609	2733.52637	1947.65649	5717.1543
4411.47656	1781.29517	85.301796	4419.70801
1143.79126	188.132172	14.5083075	5657.90967
14020.501	1827.1571	2935.21924	9607.55078
5536.2124	1764.1709	766.954712	7096.44775
15934.0215	2201.28589	632.812622	8489.52441
1831.74561	325.59729	-9.73174381	6050.48193
1348.75562	173.253372	-1.57853281	2285.06543
6570.23633	833.374146	1098.27026	1261.495
7856.77441	510.560699	519.044373	2438.55225
22591.7305	1353.37378	1730.08032	9873.73242
2799.54346	995.473511	131.989166	2545.80762
11209.1904	1052.5448	724.569458	5112.03418
1453.90747	1313.51245	57.9148712	3779.05151
3682.57886	867.204834	138.853989	1093.22388
2342.69263	653.023132	114.189209	3208.82861
5691.4375	1464.35461	96.6079102	1019.21814
14635.5029	642.546692	2493.04028	2380.13086
3474.9646	1487.86572	393.102509	4014.92114
8510.43848	2369.88867	120.35891	6222.2168
3635.4563	3126.75244	15.1609201	4418.35986
1802.74719	148.93663	9.94310665	3013.38159
5314.72412	544.879333	401.624481	4751.41162
2904.9082	1252.48975	57.5948753	1751.67102
11607.874	1261.05225	4854.8667	3883.46753
1210.66528	526.904175	5.95146465	822.604736
14378.7129	1711.29016	363.635406	4766.42383
12064.6348	796.157288	515.287964	8601.23535
16013.791	778.091248	1172.75806	749.646606
19243.8965	2849.67114	1016.78369	8847.12109
3135.54883	693.727539	15.1360102	3330.6123
235.948334	498.761322	67.8021164	948.951477
1022.37323	751.807922	34.5526581	1442.56519
6508.40479	2332.26221	1301.31409	5492.44385
7203.44678	2240.61377	1840.79736	3402.5957
17509.418	1360.52795	1984.99182	5650.23242
2280.84448	444.789307	44.4989891	3050.3833
609.365234	78.8130875	-36.675663	3532.62354
12276.8896	1330.88733	172.503571	4444.15283
361.564636	892.734924	103.671837	1461.16943
2802.15405	700.569885	87.3315277	7528.35938
788.691284	347.541382	-5.00362635	3124.1145
19911.3398	789.367981	2145.78174	5676.35449
1612.8822	418.073425	40.0840721	3819.65454
1758.51465	679.166687	-53.6932106	4974.04004
15618.499	697.278687	1143.32532	4772.26807
2129.1875	4153.40332	38.301815	8218.39648
1664.32715	1081.78784	-15.4913797	1665.14417
10494.8096	731.865967	306.222504	410.685852
693.257446	1308.33826	899.512573	2808.13525
4869.90723	1442.41565	1645.20703	4213.73242
16698.0645	2591.18188	1975.64941	5503.39404
16173.3447	1827.98792	2326.24438	1189.80664
29937.332	1606.99304	4300.59717	7316.0498
2666.73901	1489.23767	65.6430283	3988.00879
33325.3438	2130.15308	2499.83374	4652.3125
6850.96094	724.828186	81.8686676	7715.18945
8761.04004	2750.56592	637.123047	2790.8396
4228.55371	804.081543	-2.33158135	6690.29102
17013.3672	2426.17065	1706.18237	3857.99976
14973.3652	1050.59216	321.93515	5821.35107
7034.43359	849.337952	894.46051	5649.89893
15885.4561	3591.33789	388.222778	4457.45752
9175.4873	2541.27563	236.571075	9107.41699
17095.7988	1723.11401	1223.39722	5591.0127
3239.92627	598.574768	45.4679222	12843.8096
10573.4541	737.427979	278.374268	524.030151
-110.310562	218.099869	39.6956482	1466.80225
11255.9014	606.6651	1271.15442	3451.9856
2863.67334	509.53656	38.025238	2689.14795
116.446411	120.904709	23.1940346	1691.03088
11177.2383	662.00238	266.35791	5703.16357
7700.09375	688.503418	2685.8833	474.388672
20831.1465	1725.0011	1966.9093	3402.91919
5019.1001	818.59906	98.7022705	631.390686
2766.42749	1137.44824	129.080444	1453.15381
23428.1562	1054.11597	1635.01099	12007.9072
11870.0117	1341.78015	427.556091	2435.52051
2005.06885	927.194885	-8.81402969	1173.92725
1847.25146	386.813141	82.1894608	7229.35449
14317.3311	1732.76685	1199.50012	4856.81641
14880.4365	1141.84241	1192.25891	3117.2561
13054.4746	2802.69092	1914.08899	3484.06226
14838.9609	1447.42444	1727.2229	604.460449
10582.8857	789.899414	1551.31958	3691.85083
1082.01782	324.893402	-41.6314697	2002.24475
4629.56934	654.055603	458.976379	3152.33594
15371.1084	1772.60645	1561.09875	3306.23608
4521.61572	1419.46082	60.1136055	6511.5625
5207.28076	529.615845	527.923035	3995.88574
8743.29297	869.06604	813.697266	4096.38867
14431.2227	2769.9812	2347.16724	4378.63721
2854.98413	1862.1344	104.194695	3820.66187
26763.959	2113.83838	2549.74951	6376.53125
9063.01074	830.126404	1271.27942	1589.44031
2506.91748	799.741638	35.2346878	6784.77246
730.697876	262.997955	17.5385818	825.869934
2096.63892	422.672882	28.1981163	1767.99341
24032.3281	2988.66675	2965.50708	17767.6191
20304.0371	722.643433	913.179382	7007.75049
898.214661	741.490173	5.57546091	4394.3208
9746.47949	1979.74329	1937.15796	5558.12549
13501.7852	743.73584	967.059998	938.118896
11759.9912	1157.69019	1251.76221	4096.92529
18459.6074	1209.70422	2129.3291	2673.22437
3497.95166	1169.62866	429.044037	3404.0249
3298.625	696.829895	22.3097706	3766.82715
7576.7041	493.89447	170.252899	1276.96143
8450.48242	695.867859	1157.23181	3740.48975
3731.11572	398.722076	123.262222	5156.14111
2916.12354	720.776917	30.9104137	6477.79688
3095.0918	2133.61426	80.2413864	7920.73926
11224.0674	2328.5625	2351.44458	6849.79248
1061.80945	214.669754	28.6190777	4850.65137
14391.0674	982.416748	3099.15112	4678.77295
6475.69727	1011.28528	146.066223	4818.13574
149.103271	813.113159	-14.6552334	1329.70825
4054.0896	923.317383	21.5142326	6514.53027
3918.49634	447.950562	396.17514	827.781372
2169.80493	191.7742	-37.4821472	1605.06909
9162.63281	1424.02893	317.806061	2328.56104
3279.79517	1015.32379	504.197296	3943.91479
14541.6709	3144.80835	315.239197	12982.9814
16514.8379	1238.39246	2493.26172	3488.67944
3145.85278	369.570923	76.4890366	997.845032
6958.92041	1768.77466	1223.18335	5919.01855
3163.26099	588.130981	72.7308807	4421.56201
17298.3984	583.506958	1266.57043	4585.67188
16084.041	1592.92029	1431.13245	3363.10693
1446.14001	108.222504	51.907856	2294.24365
4975.26562	3363.4021	105.251663	5202.91943
1416.57617	1199.39722	4.73392344	915.684875
10083.1738	817.241272	236.168518	1007.01141
-110.370689	1350.76709	33.4490471	2795.23511
4312.30176	411.974548	121.325073	3361.2207
3341.92798	376.005249	23.9371128	8051.89551
3449.3457	2875.72974	442.525757	4909.57959
5375.99658	824.277893	69.3125534	1095.89368
12312.5273	1836.40466	2253.90649	9121.99023
3055.82202	548.439819	107.59729	4106.48486
12761.2324	791.288391	777.894592	4712.21191
13463.0322	1111.6825	346.402191	4729.49756
8443.67188	633.176636	868.598999	4494.15332
658.071716	205.368271	29.8933525	2256.96704
951.67804	969.789673	16.1794853	4681.48047
4292.04639	876.562195	134.610352	3027.91309
7337.23535	431.94162	413.202301	3973.9209
8135.90771	1490.24182	190.351028	1079.28369
1345.53406	214.317017	92.5195312	2007.60071
26370.6602	2392.61279	4560.02051	3258.3689
3128.60156	243.879105	29.2309437	3927.25903
111.662117	214.123611	10.8031597	2030.06616
15339.7266	1955.19177	1322.12292	5265.37549
1330.95105	1486.23279	330.467957	1522.48193
4729.17969	720.610596	63.8796272	4220.24512
3422.09644	849.875977	62.1691742	5870.70898
1291.84058	664.183472	10.5441732	3120.09741
1834.66882	1957.1217	65.9654999	5285.65186
7761.33984	1105.21814	1765.86646	3412.2356
15669.293	1723.96143	1623.80591	3432.38599
6379.54834	887.051147	1260.28845	4604.32373
37.720047	1383.09082	-9.00686836	1939.71338
1884.9071	242.571182	39.6642838	1097.50134
1897.90332	1259.7467	133.896683	4022.28955
5596.88184	604.751404	1861.62085	3090.09082
4564.33789	2573.54639	778.765503	1028.61926
9382.75977	1333.96802	649.63739	2188.32031
4690.63721	458.894135	476.922363	4064.17017
12504.2441	3125.33936	2484.81982	6735.74414
-63.5157776	430.350616	-44.5396004	3960.88696
2447.94287	1142.73242	17.0877819	7570.7998
810.993286	64.9643326	31.9707069	2199.20654
5711.95996	3039.87817	281.73584	8562.50781
5382.05811	374.530273	484.21286	4003.56494
1860.97437	262.317871	-23.0296803	4516.54492
6115.40576	1584.67102	964.81134	5100.94629
3471.14575	1944.22217	34.2883034	3606.00366
1569.1001	1122.51648	844.972839	3787.91089
3434.26172	441.479309	270.880035	5190.49951
7116.78076	469.244446	416.113495	3320.48608
13033.4209	1170.90747	194.714844	1909.46863
2441.51807	690.671448	96.2875366	2587.85083
15649.9863	1419.45337	329.366119	9318.76953
571.925415	106.895271	-11.6687622	3190.80615
12895.7744	486.572357	645.872131	9297.26172
6955.17529	2272.6377	3321.86768	5472.93799
4483.1123	197.88089	356.896118	2011.02661
7918.2417	2486.15015	1615.18274	6720.0332
469.344696	980.44751	42.8098488	6391.31201
20615.8086	1769.6571	3500.60791	5462.88623
5042.56543	710.191345	420.321442	7328.73633
268.228577	489.80899	19.6305313	2226.15991
1904.97241	477.589691	-33.0338707	1550.44495
15803.7188	1630.16492	2865.52368	8579.23047
4007.18042	852.619934	107.945251	2073.30493
1524.66455	237.469727	43.0278473	4208.53076
23167.0488	1196.55579	1679.89929	4422.99316
352.459869	553.344055	22.0933456	5893.79785
10216.8994	416.29953	597.719666	3291.64258
17644.9707	2175.27222	1912.13733	10695.6143
3353.55688	394.404114	47.9135284	5751.25928
552.27063	271.812897	27.2345867	1469.42725
7635.65137	692.460388	450.582581	4277.98291
6172.771	1341.01282	756.81604	2219.19312
17311.0723	2589.58594	721.90509	4698.31738
637.553162	87.5892029	-15.2060366	1566.68396
3289.08496	1565.05981	91.2794418	1546.92358
12679.2598	1678.26672	956.731812	4511.89307
7114.66602	488.194916	416.188263	4261.27686
3379.79175	469.780212	15.0131207	1675.2688
8351.03516	537.783936	251.377258	2990.97168
323.166046	993.755493	15.7322512	3100.85718
5237.19238	1074.23547	554.307434	4136.22021
9406.09375	962.812195	1427.64001	2957.75195
15058.4688	773.641846	339.091461	3007.58374
575.652466	732.954895	-32.2361183	2256.7561
3876.6665	473.120239	344.996552	618.263367
3424.73218	1045.6958	84.688324	2569.46631
10213.9795	1767.33521	766.438538	3467.40625
7493.88916	1684.49634	111.510651	16033.002
5346.11328	1731.245	188.050415	11770.9834
4584.94629	229.045563	346.791046	5112.58057
8227.05762	971.055908	898.041016	3004.3064
4860.92676	592.283813	95.2063522	2311.59375
18678.168	2419.10693	1600.35474	4425.19775
5823.14307	669.084229	88.275383	11916.165
11158.2607	2089.2395	1164.66553	9648.75879
1240.94104	833.896423	74.2954407	3978.229
16285.502	705.018127	3172.46362	2239.14624
3037.62988	614.992432	456.519257	2527.58521
8147.30811	4557.64111	211.730331	9702.43164
1626.46594	713.536682	17.1474476	2385.11816
1362.67126	524.350098	36.9198837	2317.97998
12929.5225	2358.22144	2072.81128	3678.65698
1968.42603	1327.48584	8.02664089	3959.2417
4340.00879	456.818817	269.318024	1521.45959
11521.8779	1214.42297	1941.08508	3060.83545
9129.30078	2528.26294	292.39563	7228.5293
2824.8999	625.304077	63.8535309	4967.19043
4435.32861	1607.52161	181.559586	6253.46338
16356.3281	1384.85364	3165.68628	2978.10669
6238.71484	2012.05615	214.691086	8025.73584
8574.56348	1115.44092	1264.25122	1195.64612
641.036865	1124.63196	0.523317575	6149.51123
7173.96143	1396.04749	2006.23853	3113.46411
293.389313	855.121033	48.5406075	5953.6416
7872.74414	1709.79309	1195.24719	5901.99512
1421.18567	279.294739	92.489357	2755.80444
2106.44409	2675.521	772.59436	4114.37305
16167.9326	1668.00146	3206.94971	8780.70117
4143.84863	1860.27515	431.544891	4098.09082
5209.90723	978.427246	259.14917	4361.01758
32432.5156	1795.1593	3521.23169	5258.50879
9620.72754	1761.06897	2297.51587	3278.35596
2148.40869	791.743958	-1.24343824	2826.37939
7249.50684	538.086243	972.649719	6367.23975
9049.4082	1118.42224	454.313721	738.7854
712.867554	2227.16626	51.8837051	4387.62646
4251.32471	285.695251	132.349915	6272.69287
26190.0508	2748.0083	1973.37769	2878.3396
625.693787	196.011719	16.5020332	6721.95068
5490.77734	3103.53613	725.46582	10206.8398
10337.9355	690.922852	276.416138	760.362915
3827.5415	2563.50952	260.996185	6774.76807
9310.57031	2051.5813	2930.52246	1409.95264
1545.43469	167.043106	-23.6332893	5485.44922
3757.87256	959.859802	133.421432	2828.52319
13672.0488	1385.83459	1037.6084	2588.84619
4029.75513	1863.17932	111.802002	6221.41895
1001.22644	518.219055	22.6643524	5074.10645
13857.6777	3079.82227	3978.57935	2476.41382
3168.91382	1613.03015	875.651611	1909.67773
11169.2578	1591.76465	2494.28149	3360.57568
35653.0508	1000.28174	1785.84521	1210.75452
21679.2461	1340.66248	847.102905	14765.6865
812.564209	914.366638	-11.669136	5959.94043
5562.09473	902.837769	667.49884	4363.08008
7179.64404	276.183411	200.976974	3757.77734
17608.832	1520.43127	3034.81494	4562.646
512.136047	193.271439	34.9023247	5126.63818
7503.9458	809.294312	1623.64636	5156.7168
3618.97363	1611.18286	138.060806	1582.45447
26660.9316	2180.2876	844.8349	5060.13623
8647.45215	1315.98547	814.481506	2947.95117
7004.99268	806.52124	186.537415	8048.02539
4473.47803	5200.94336	191.65593	9650.55859
6545.2959	511.474731	1130.17065	4321.7876
4816.86182	615.31311	911.137878	744.944275
1710.93408	603.34552	-24.416584	458.932251
929.221375	863.51001	84.7109528	800.978577
11489.5273	3324.06152	3552.04956	3469.97583
5420.22314	136.393738	97.4426956	459.169128
10932.667	1306.24255	278.818512	4243.08984
1214.01587	210.93277	-33.906765	9562.55566
9944.03516	457.345215	716.657043	3629.35669
8473.43652	728.591797	842.307434	3247.17188
222.805298	1044.30981	17.3990593	2961.78247
298.207031	213.624939	49.2213173	4285.21338
4771.69531	1266.88354	119.974464	3413.06274
11083.6328	1521.38538	1806.30005	7698.49609
10372.0791	1160.11108	1289.4801	6218.1748
8915.82227	1287.24158	1105.45337	4610.05566
5607.45117	2597.38037	32.9243126	10039.2959
1245.56812	407.885223	61.3894348	598.951721
6708.43213	1490.37793	1370.29871	6670.75098
5302.76855	2242.77539	114.545341	5508.60791
2361.74219	2737.22949	982.244629	4673.09033
4287.74365	543.936279	396.501984	2271.74072
2498.67725	4111.77002	79.5796814	11508.7637
10208.54	3049.80957	2804.68579	7400.69629
5047.99707	722.759216	590.809387	1276.53735
-110.400749	662.331543	-9.10845661	1282.40564
902.204224	262.916412	90.3360977	567.323669
810.434143	1375.2478	10.4598045	1698.0907
1426.8429	700.753113	28.2561531	1095.09009
18819.8242	1176.4436	2513.20435	2584.78223
10252.5518	1734.9353	1715.33411	6018.40479
19088.1523	3418.64941	3085.46973	11471.0967
2019.26086	260.811249	-6.03457832	1665.47534
2917.32397	2535.55811	74.2301407	4685.63965
576.874756	1078.15503	131.98941	2942.96509
1586.58411	1408.25134	19.1679859	1649.43713
709.861023	72.5585632	30.0317364	1905.19116
10270.0752	715.49823	644.378174	946.200317
708.287231	2188.10693	-30.0760498	5215.1167
3722.96338	1032.95532	64.8453674	4617.17627
7235.95801	554.832214	367.841827	7541.46143
12579	1060.80481	664.317871	4846.3457
1673.76379	538.299194	629.164001	3334.59277
4962.96094	445.664642	1674.64404	2787.74463
3889.00464	727.107971	19.4287033	5048.04297
8716.25293	1597.47095	2049.93652	3471.45703
255.772919	284.371002	-24.1856689	694.575317
3854.17163	1609.48254	2197.73022	1556.56665
14404.6904	876.839661	1693.354	2354.67236
4355.35742	368.852295	29.2024403	2171.46265
16870.9121	1327.78003	713.422729	6233.33398
2690.01929	3828.22778	81.3487549	8234.92285
2095.43262	1124.74377	18.9903641	2340.42969
